1. Pozisyon;1. Kuvvet;2. Pozisyon;2. Kuvvet;3. Pozisyon;3. Kuvvet;4. Pozisyon;4. Kuvvet;5. Pozisyon;5. Kuvvet;6. Pozisyon;6. Kuvvet;7. Pozisyon;7. Kuvvet;8. Pozisyon;8. Kuvvet;9. Pozisyon;9. Kuvvet;10. Pozisyon;10. Kuvvet;11. Pozisyon;11. Kuvvet;12. Pozisyon;12. Kuvvet
0;0;0;0;309,506624;4281,708984;309,506586;4216,638184;0;0;309,757669;4171,691406;309,757364;4146,625;0;0;310,006998;4133,893066;310,006998;4118,262695;310,00715;4105,553711;310,006998;4094,555664
0;0;0;0;309,75725;4309,402344;309,757364;4244,004395;0;0;310,006922;4196,081543;310,006998;4171,578613;0;0;310,255907;4158,202637;310,256021;4141,57666;310,255869;4128,573242;310,255831;4117,394043
0;0;0;0;310,00696;4334,296387;310,006807;4267,944824;0;0;310,255945;4222,458984;310,255869;4196,794922;0;0;310,507486;4183,660645;310,507295;4167,919434;310,507486;4155,164551;310,50741;4143,797852
0;0;0;0;310,255869;4362,503906;310,255983;4295,854004;0;0;310,507601;4247,120117;310,507562;4221,972656;0;0;310,756853;4208,943848;310,757234;4191,833008;310,757044;4178,805176;310,757082;4167,244141
0;0;0;0;310,507486;4387,927246;310,507486;4320,07666;0;0;310,757005;4273,835937;310,757234;4247,95459;0;0;311,006525;4234,724121;311,006525;4218,686035;311,006601;4205,541504;311,006372;4194,118164
0;0;0;0;310,756929;4416,802734;310,75712;4348,86084;0;0;311,006639;4299,488281;311,006487;4273,894531;0;0;311,256883;4260,482422;311,257074;4243,043457;311,25696;4229,876953;311,256922;4217,820312
0;0;0;0;311,006449;4442,814941;311,006487;4373,915039;0;0;311,25715;4326,550781;311,257074;4300,167969;0;0;311,506441;4286,860352;311,50625;4270,5;311,506479;4257,200195;311,506593;4245,56543
0;0;0;0;311,256883;4472,468262;311,256883;4402,96582;0;0;311,506365;4352,655762;311,506517;4326,75293;0;0;311,757295;4313,400879;311,757143;4295,454102;311,757257;4282,074219;311,757334;4270,052246
0;0;0;0;311,506441;4498,979492;311,506555;4428,655273;0;0;311,757448;4380,681641;311,757257;4353,865723;0;0;312,007158;4340,384766;312,007387;4323,541016;312,007311;4309,980957;312,007234;4298,230957
0;0;0;0;311,757562;4529,255859;311,757067;4458,27002;0;0;312,00712;4407,190918;312,007311;4380,742187;0;0;312,255724;4367,083496;312,255953;4349,13623;312,255876;4335,498047;312,255991;4323,287598
0;0;0;0;312,007044;4556,429687;312,007082;4484,854004;0;0;312,255762;4435,872559;312,255838;4408,209473;0;0;312,507417;4394,901367;312,507189;4377,72168;312,507341;4363,963867;312,50715;4352,163574
0;0;0;0;312,255762;4587,359375;312,255686;4515,246094;0;0;312,507456;4462,906738;312,507265;4436,001465;0;0;312,756593;4422,297363;312,756861;4403,947266;312,756861;4390,164551;312,757013;4377,740234
0;0;0;0;312,507189;4615,157227;312,50715;4541,936035;0;0;312,756746;4492,327637;312,757051;4464,207031;0;0;313,006571;4450,740723;313,006342;4433,479492;313,006227;4419,510254;313,006304;4407,050781
0;0;0;0;312,756593;4646,939941;312,756937;4573,075684;0;0;313,006113;4520,275879;313,006265;4492,743652;0;0;313,256815;4478,813477;313,256967;4460,121582;313,256738;4446,056152;313,256586;4433,42334
0;0;0;0;313,006265;4675,472168;313,006113;4600,719727;0;0;313,2567;4550,133301;313,256777;4521,477539;0;0;313,506105;4508,00293;313,50641;4490,379395;313,506143;4476,140137;313,506525;4463,712402
0;0;0;0;313,256586;4707,950684;313,256586;4632,455566;0;0;313,506525;4578,673828;313,506563;4550,949707;0;0;313,757341;4536,966309;313,757074;4517,934082;313,757227;4503,374023;313,757036;4490,560059
0;0;0;0;313,506258;4737,535156;313,506296;4660,935547;0;0;313,757417;4609,460449;313,756845;4580,538086;0;0;314,006937;4566,725586;314,007318;4548,762207;314,007242;4534,274902;314,006975;4521,561035
0;0;0;0;313,757341;4770,780273;313,757189;4693,465332;0;0;314,007128;4638,831055;314,007166;4610,301758;0;0;314,255846;4596,21582;314,255617;4576,861328;314,25577;4562,316895;314,255998;4549,22998
0;0;0;0;314,006708;4801,077637;314,007051;4722,841309;0;0;314,25577;4670,400391;314,255731;4640,934082;0;0;314,507273;4626,896973;314,507273;4608,552246;314,507425;4593,868652;314,507273;4581,001953
0;0;0;0;314,255502;4835,175293;314,255579;4756,562012;0;0;314,507082;4700,705078;314,507196;4671,694336;0;0;314,756792;4657,163086;314,757097;4637,857422;314,756716;4622,804199;314,757097;4609,462402
0;0;0;0;314,507311;4866,192871;314,507158;4786,59375;0;0;314,757135;4733,017578;314,756983;4702,966797;0;0;315,006159;4688,496094;315,00593;4670,200684;315,006197;4655,172363;315,006159;4642,029297
0;0;0;0;314,756792;4901,086426;314,756868;4820,96582;0;0;315,006273;4764,254883;315,00593;4734,31543;0;0;315,256632;4719,719238;315,256784;4699,982422;315,256784;4684,917969;315,256479;4671,506836
0;0;0;0;315,006006;4933,310547;315,005968;4851,761719;0;0;315,256555;4797,64209;315,256555;4766,596191;0;0;315,50596;4751,706055;315,506227;4733,530273;315,506189;4718,23877;315,506227;4704,728516
0;0;0;0;315,256288;4969,086914;315,256403;4887,206055;0;0;315,50596;4829,519043;315,506151;4799,049805;0;0;315,757387;4783,800781;315,757044;4764,467285;315,75712;4749,058105;315,757234;4735,158203
0;0;0;0;315,505846;5002,347656;315,506075;4919,02832;0;0;315,757234;4863,857422;315,757005;4832,267578;0;0;316,006868;4816,973145;316,006983;4798,8125;316,006906;4783,150391;316,00683;4769,415039
0;0;0;0;315,757196;5039,106934;315,756967;4955,479492;0;0;316,006792;4897,056641;316,006983;4865,916504;0;0;316,255129;4850,187012;316,255243;4830,79834;316,255396;4815,085449;316,255281;4800,82959
